match_date,home_team,away_team,closing_home_odds,closing_draw_odds,closing_away_odds,closing_ou_main_line,closing_over_odds,closing_under_odds,home_goals,away_goals,market_snapshot_lead_minutes,competition,neutral_venue,lineup_completeness,closing_ah_main_line,closing_fair_total_override,bookmaker_count
2026-04-17,Lens,Toulouse,1.48,4.4,6.18,2.5,1.65,2.17,3,2,,F1,0,,-1,,
2026-04-18,Lorient,Marseille,4.26,3.85,1.74,2.5,1.65,2.15,2,0,,F1,0,,0.75,,
2026-04-18,Angers,Le Havre,2.78,3.0,2.65,2.5,2.3,1.56,1,1,,F1,0,,0,,
2026-04-18,Lille,Nice,1.5,4.15,6.23,2.5,1.76,1.99,0,0,,F1,0,,-1,,
2026-04-19,Monaco,Auxerre,1.54,4.18,5.59,2.5,1.69,2.1,2,2,,F1,0,,-1,,
2026-04-19,Metz,Paris FC,3.35,3.42,2.08,2.5,1.83,1.91,1,3,,F1,0,,0.25,,
2026-04-19,Nantes,Brest,2.34,3.23,3.01,2.5,2.09,1.69,1,1,,F1,0,,-0.25,,
2026-04-19,Strasbourg,Rennes,2.57,3.6,2.49,2.5,1.65,2.15,0,3,,F1,0,,0,,
2026-04-19,Paris SG,Lyon,1.28,5.7,8.85,2.5,1.41,2.77,1,2,,F1,0,,-1.75,,
2026-04-22,Paris SG,Nantes,1.17,7.28,12.84,2.5,1.31,3.23,3,0,,F1,0,,-2,,
2026-04-24,Brest,Lens,5.43,4.2,1.55,2.5,1.62,2.21,3,3,,F1,0,,1,,
2026-04-25,Lyon,Auxerre,1.63,3.83,5.03,2.5,1.83,1.91,3,2,,F1,0,,-0.75,,
2026-04-25,Angers,Paris SG,10.7,5.96,1.24,2.5,1.48,2.52,0,3,,F1,0,,1.75,,
2026-04-25,Toulouse,Monaco,3.32,3.64,2.01,2.5,1.66,2.13,2,2,,F1,0,,0.5,,
2026-04-26,Lorient,Strasbourg,2.09,3.51,3.22,2.5,1.76,1.98,2,3,,F1,0,,-0.25,,
2026-04-26,Le Havre,Metz,1.62,3.81,5.18,2.5,1.88,1.86,4,4,,F1,0,,-0.75,,
2026-04-26,Paris FC,Lille,3.8,3.53,1.89,2.5,1.84,1.9,0,1,,F1,0,,0.5,,
2026-04-26,Rennes,Nantes,1.4,4.62,7.02,2.5,1.6,2.24,2,1,,F1,0,,-1.25,,
2026-04-26,Marseille,Nice,1.45,4.68,5.9,2.5,1.42,2.69,1,1,,F1,0,,-1.25,,
2026-05-02,Nantes,Marseille,4.45,3.95,1.68,2.5,1.62,2.19,3,0,,F1,0,,0.75,,
2026-05-02,Paris SG,Lorient,1.29,5.67,8.6,2.5,1.39,2.86,2,2,,F1,0,,-1.5,,
2026-05-02,Metz,Monaco,6.52,5.06,1.39,2.5,1.37,2.95,1,2,,F1,0,,1.5,,
2026-05-02,Nice,Lens,4.11,3.96,1.73,2.5,1.55,2.34,1,1,,F1,0,,0.75,,
2026-05-03,Lille,Le Havre,1.39,4.48,7.78,2.5,1.82,1.91,1,1,,F1,0,,-1.25,,
2026-05-03,Auxerre,Angers,1.68,3.55,5.16,2.5,2.17,1.64,3,1,,F1,0,,-0.75,,
2026-05-03,Paris FC,Brest,2.01,3.44,3.53,2.5,1.89,1.84,4,0,,F1,0,,-0.5,,
2026-05-03,Strasbourg,Toulouse,2.56,3.48,2.54,2.5,1.78,1.96,1,2,,F1,0,,0,,
2026-05-03,Lyon,Rennes,2.16,3.59,2.99,2.5,1.65,2.14,4,2,,F1,0,,-0.25,,
2026-05-08,Lens,Nantes,1.43,4.79,6.18,2.5,1.46,2.6,1,0,,F1,0,,-1.25,,
2026-05-10,Angers,Strasbourg,2.83,3.31,2.39,2.5,1.9,1.83,1,1,,F1,0,,0,,
2026-05-10,Auxerre,Nice,2.36,3.36,2.85,2.5,1.87,1.86,2,1,,F1,0,,-0.25,,
2026-05-10,Le Havre,Marseille,3.42,3.69,1.96,2.5,1.62,2.2,0,1,,F1,0,,0.5,,
2026-05-10,Metz,Lorient,3.07,3.58,2.13,2.5,1.68,2.1,0,4,,F1,0,,0.25,,
2026-05-10,Monaco,Lille,2.28,3.66,2.75,2.5,1.6,2.24,0,1,,F1,0,,-0.25,,
2026-05-10,Paris SG,Brest,1.16,7.42,13.44,2.5,1.32,3.18,1,0,,F1,0,,-2.25,,
2026-05-10,Rennes,Paris FC,1.49,4.52,5.57,2.5,1.48,2.54,2,1,,F1,0,,-1,,
2026-05-10,Toulouse,Lyon,4.29,3.78,1.74,2.5,1.75,1.98,2,1,,F1,0,,0.75,,
2026-05-13,Brest,Strasbourg,2.68,3.47,2.42,2.5,1.73,2.02,1,2,,F1,0,,0,,
2026-05-13,Lens,Paris SG,3.3,3.91,1.95,2.5,1.46,2.59,0,2,,F1,0,,0.5,,
2026-05-17,Brest,Angers,1.79,3.64,4.16,2.5,1.79,1.94,1,1,,F1,0,,-0.5,,
2026-05-17,Lille,Auxerre,1.36,4.77,7.87,2.5,1.68,2.1,0,2,,F1,0,,-1.25,,
2026-05-17,Lorient,Le Havre,2.55,3.43,2.56,2.5,1.84,1.9,0,2,,F1,0,,0,,
2026-05-17,Lyon,Lens,1.73,4.03,4.04,2.5,1.54,2.35,0,4,,F1,0,,-0.75,,
2026-05-17,Marseille,Rennes,1.99,3.69,3.33,2.5,1.54,2.36,3,1,,F1,0,,-0.5,,
2026-05-17,Nice,Metz,1.34,5.09,7.75,2.5,1.54,2.36,0,0,,F1,0,,-1.5,,
2026-05-17,Paris FC,Paris SG,5.15,4.54,1.52,2.5,1.39,2.88,2,1,,F1,0,,1,,
2026-05-17,Strasbourg,Monaco,2.86,3.83,2.15,2.5,1.42,2.71,5,4,,F1,0,,0.25,,
2020-09-19,Fiorentina,Torino,1.87,3.69,4.13,2.5,1.81,2.02,1,0,,I1,0,,-0.5,,
2020-09-19,Verona,Roma,3.82,3.65,1.96,2.5,1.79,2.03,0,0,,I1,0,,0.5,,
2020-09-20,Parma,Napoli,5.13,4.16,1.63,2.5,1.62,2.29,0,2,,I1,0,,1,,
2020-09-20,Genoa,Crotone,1.91,3.59,4.03,2.5,1.91,1.89,4,1,,I1,0,,-0.5,,
2020-09-20,Sassuolo,Cagliari,1.95,3.8,3.67,2.5,1.59,2.36,1,1,,I1,0,,-0.5,,
2020-09-20,Juventus,Sampdoria,1.28,5.86,10.22,2.5,1.55,2.45,3,0,,I1,0,,-1.5,,
2020-09-21,Milan,Bologna,1.58,4.31,5.48,2.5,1.59,2.36,2,0,,I1,0,,-1,,
2020-09-26,Torino,Atalanta,4.84,4.25,1.65,2.5,1.56,2.41,2,4,,I1,0,,0.75,,
2020-09-26,Cagliari,Lazio,4.87,4.01,1.68,2.5,1.65,2.23,0,2,,I1,0,,0.75,,
2020-09-26,Sampdoria,Benevento,2.02,3.52,3.69,2.5,1.81,1.99,2,3,,I1,0,,-0.5,,
2020-09-26,Inter,Fiorentina,1.55,4.27,5.92,2.5,1.66,2.22,4,3,,I1,0,,-1,,
2020-09-27,Spezia,Sassuolo,4.82,3.94,1.7,2.5,1.72,2.12,1,4,,I1,0,,0.75,,
2020-09-27,Napoli,Genoa,1.3,5.57,9.83,2.5,1.56,2.41,6,0,,I1,0,,-1.5,,
2020-09-27,Verona,Udinese,2.74,3.08,2.76,2.5,2.33,1.59,1,0,,I1,0,,0,,
2020-09-27,Crotone,Milan,5.94,4.39,1.53,2.5,1.68,2.18,0,2,,I1,0,,1,,
2020-09-27,Roma,Juventus,3.61,3.57,2.03,2.5,1.74,2.08,2,2,,I1,0,,0.5,,
2020-09-28,Bologna,Parma,1.96,3.66,3.73,2.5,1.78,2.03,4,1,,I1,0,,-0.5,,
2020-09-30,Benevento,Inter,8.28,5.19,1.36,2.5,1.52,2.5,2,5,,I1,0,,1.5,,
2020-09-30,Udinese,Spezia,1.63,3.84,5.68,2.5,1.98,1.83,0,2,,I1,0,,-0.75,,
2020-09-30,Lazio,Atalanta,2.57,3.71,2.55,2.5,1.51,2.54,1,4,,I1,0,,0,,
2020-10-02,Fiorentina,Sampdoria,1.67,4.06,5.01,2.5,1.66,2.25,1,2,,I1,0,,-0.75,,
2020-10-03,Sassuolo,Crotone,1.42,4.87,7.13,2.5,1.6,2.35,4,1,,I1,0,,-1.25,,
2020-10-03,Udinese,Roma,5.1,3.98,1.66,2.5,1.69,2.17,0,1,,I1,0,,0.75,,
2020-10-04,Atalanta,Cagliari,1.26,6.24,10.06,2.5,1.36,3.1,5,2,,I1,0,,-1.75,,
2020-10-04,Benevento,Bologna,3.12,3.63,2.2,2.5,1.67,2.21,1,0,,I1,0,,0.25,,
2020-10-04,Lazio,Inter,3.1,3.75,2.17,2.5,1.55,2.46,1,1,,I1,0,,0.25,,
2020-10-04,Parma,Verona,2.89,3.13,2.6,2.5,2.09,1.75,1,0,,I1,0,,0,,
2020-10-04,Milan,Spezia,1.28,5.75,10.96,2.5,1.6,2.32,3,0,,I1,0,,-1.5,,
2020-10-17,Napoli,Atalanta,2.49,3.78,2.62,2.5,1.43,2.77,4,1,,I1,0,,0,,
2020-10-17,Inter,Milan,2.31,3.53,3.01,2.5,1.71,2.14,1,2,,I1,0,,-0.25,,
2020-10-17,Sampdoria,Lazio,3.3,3.55,2.16,2.5,1.69,2.16,3,0,,I1,0,,0.25,,
2020-10-17,Crotone,Juventus,7.96,4.48,1.42,2.5,1.7,2.14,1,1,,I1,0,,1.25,,
2020-10-18,Bologna,Sassuolo,2.84,3.65,2.37,2.5,1.54,2.47,3,4,,I1,0,,0.25,,
2020-10-18,Spezia,Fiorentina,5.42,4.06,1.62,2.5,1.72,2.12,2,2,,I1,0,,1,,
2020-10-18,Torino,Cagliari,2.19,3.44,3.33,2.5,1.86,1.94,2,3,,I1,0,,-0.25,,
2020-10-18,Udinese,Parma,1.84,3.49,4.42,2.5,1.95,1.85,3,2,,I1,0,,-0.5,,
2020-10-18,Roma,Benevento,1.33,5.4,8.86,2.5,1.52,2.51,5,2,,I1,0,,-1.5,,
2020-10-23,Sassuolo,Torino,1.71,4.28,4.42,2.5,1.45,2.7,3,3,,I1,0,,-0.75,,
2020-10-24,Atalanta,Sampdoria,1.41,5.26,6.76,2.5,1.33,3.26,1,3,,I1,0,,-1.25,,
2020-10-24,Genoa,Inter,7.6,4.93,1.39,2.5,1.52,2.5,0,2,,I1,0,,1.5,,
2020-10-24,Lazio,Bologna,1.7,4.15,4.58,2.5,1.52,2.49,2,1,,I1,0,,-0.75,,
2020-10-25,Cagliari,Crotone,2.05,3.55,3.59,2.5,1.83,1.97,4,2,,I1,0,,-0.5,,
2020-10-25,Benevento,Napoli,8.11,5.51,1.34,2.5,1.39,2.93,1,2,,I1,0,,1.5,,
2020-10-25,Parma,Spezia,2.09,3.44,3.52,2.5,1.97,1.83,2,2,,I1,0,,-0.25,,
2020-10-25,Fiorentina,Udinese,1.77,3.74,4.63,2.5,1.84,1.96,3,2,,I1,0,,-0.75,,
2020-10-25,Juventus,Verona,1.36,4.97,8.86,2.5,1.74,2.09,1,1,,I1,0,,-1.25,,
2020-10-26,Milan,Roma,2.12,3.63,3.29,2.5,1.63,2.26,3,3,,I1,0,,-0.25,,
2020-10-31,Crotone,Atalanta,6.49,4.93,1.45,2.5,1.39,2.96,1,2,,I1,0,,1.25,,
2020-10-31,Inter,Parma,1.35,5.32,8.59,2.5,1.48,2.61,2,2,,I1,0,,-1.5,,
2020-10-31,Bologna,Cagliari,1.89,4.05,3.66,2.5,1.52,2.51,3,2,,I1,0,,-0.5,,
2020-11-01,Udinese,Milan,4.56,3.92,1.74,2.5,1.66,2.23,1,2,,I1,0,,0.75,,
2020-11-01,Spezia,Juventus,8.55,5.11,1.36,2.5,1.6,2.33,1,4,,I1,0,,1.5,,
2020-11-01,Torino,Lazio,2.52,3.6,2.66,2.5,1.63,2.27,3,4,,I1,0,,0,,
2020-11-01,Napoli,Sassuolo,1.54,4.66,5.47,2.5,1.37,3.02,0,2,,I1,0,,-1,,
2020-11-01,Roma,Fiorentina,1.83,3.95,4.04,2.5,1.53,2.5,2,0,,I1,0,,-0.5,,
2020-11-01,Sampdoria,Genoa,1.93,3.65,3.92,2.5,1.78,2.04,1,1,,I1,0,,-0.5,,
2020-11-02,Verona,Benevento,2.04,3.48,3.69,2.5,1.77,2.05,3,1,,I1,0,,-0.5,,
2020-11-04,Genoa,Torino,2.4,3.51,2.89,2.5,1.79,2.03,1,2,,I1,0,,-0.25,,
2020-11-06,Sassuolo,Udinese,2.18,3.71,3.17,2.5,1.57,2.41,0,0,,I1,0,,-0.25,,
2020-11-07,Cagliari,Sampdoria,2.78,3.56,2.46,2.5,1.62,2.29,2,0,,I1,0,,0,,
2020-11-07,Benevento,Spezia,1.98,3.72,3.64,2.5,1.57,2.39,0,3,,I1,0,,-0.5,,
2020-11-07,Parma,Fiorentina,3.37,3.61,2.11,2.5,1.66,2.21,0,0,,I1,0,,0.25,,
2020-11-08,Lazio,Juventus,3.55,3.76,2.0,2.5,1.64,2.25,1,1,,I1,0,,0.5,,
2020-11-08,Atalanta,Inter,2.71,3.79,2.41,2.5,1.38,2.99,1,1,,I1,0,,0.25,,
2020-11-08,Genoa,Roma,5.6,4.4,1.56,2.5,1.56,2.41,1,3,,I1,0,,1,,
2020-11-08,Torino,Crotone,2.01,3.64,3.61,2.5,1.72,2.13,0,0,,I1,0,,-0.5,,
2020-11-08,Bologna,Napoli,4.69,4.18,1.67,2.5,1.51,2.53,0,1,,I1,0,,0.75,,
2020-11-08,Milan,Verona,1.46,4.68,6.55,2.5,1.58,2.38,2,2,,I1,0,,-1.25,,
2020-11-21,Crotone,Lazio,4.68,4.05,1.7,2.5,1.61,2.31,0,2,,I1,0,,0.75,,
2020-11-21,Spezia,Atalanta,6.38,5.06,1.44,2.5,1.37,3.05,0,0,,I1,0,,1.25,,
2020-11-21,Juventus,Cagliari,1.28,5.94,10.05,2.5,1.42,2.81,2,0,,I1,0,,-1.5,,
2020-11-22,Fiorentina,Benevento,1.54,4.59,5.49,2.5,1.49,2.59,0,1,,I1,0,,-1,,
2020-11-22,Inter,Torino,1.34,5.53,8.04,2.5,1.4,2.9,4,2,,I1,0,,-1.5,,
2020-11-22,Roma,Parma,1.49,4.81,5.89,2.5,1.42,2.79,3,0,,I1,0,,-1,,
2020-11-22,Sampdoria,Bologna,2.49,3.53,2.74,2.5,1.66,2.22,1,2,,I1,0,,0,,
2020-11-22,Verona,Sassuolo,3.19,3.77,2.13,2.5,1.51,2.52,0,2,,I1,0,,0.25,,
2020-11-22,Udinese,Genoa,1.83,3.71,4.28,2.5,1.89,1.91,1,0,,I1,0,,-0.5,,
2020-11-22,Napoli,Milan,2.31,3.54,3.02,2.5,1.68,2.19,1,3,,I1,0,,-0.25,,
2020-11-28,Sassuolo,Inter,4.43,4.15,1.72,2.5,1.44,2.75,0,3,,I1,0,,0.75,,
2020-11-28,Benevento,Juventus,7.48,4.88,1.41,2.5,1.54,2.45,1,1,,I1,0,,1.25,,
2020-11-28,Atalanta,Verona,1.36,5.36,7.75,2.5,1.41,2.85,0,2,,I1,0,,-1.5,,
2020-11-29,Lazio,Udinese,1.73,3.93,4.65,2.5,1.71,2.14,1,3,,I1,0,,-0.75,,
2020-11-29,Bologna,Crotone,1.66,4.18,4.91,2.5,1.61,2.32,1,0,,I1,0,,-0.75,,
2020-11-29,Milan,Fiorentina,1.72,3.92,4.74,2.5,1.67,2.2,2,0,,I1,0,,-0.75,,
2020-11-29,Cagliari,Spezia,2.14,3.4,3.45,2.5,1.73,2.11,2,2,,I1,0,,-0.25,,
2020-11-29,Napoli,Roma,2.17,3.69,3.16,2.5,1.55,2.43,4,0,,I1,0,,-0.25,,
2020-11-30,Torino,Sampdoria,2.53,3.46,2.73,2.5,1.7,2.13,2,2,,I1,0,,0,,
2020-11-30,Genoa,Parma,2.67,3.28,2.7,2.5,1.91,1.89,1,2,,I1,0,,0,,
2020-12-05,Spezia,Lazio,5.08,3.87,1.69,2.5,1.65,2.23,1,2,,I1,0,,0.75,,
2020-12-05,Juventus,Torino,1.4,4.95,7.38,2.5,1.52,2.51,2,1,,I1,0,,-1.25,,
2020-12-05,Inter,Bologna,1.47,4.78,6.25,2.5,1.42,2.8,3,1,,I1,0,,-1.25,,
2020-12-06,Verona,Cagliari,1.98,3.7,3.64,2.5,1.71,2.14,1,1,,I1,0,,-0.5,,
2020-12-06,Parma,Benevento,2.11,3.59,3.36,2.5,1.71,2.14,0,0,,I1,0,,-0.25,,
2020-12-06,Roma,Sassuolo,1.71,4.21,4.43,2.5,1.41,2.85,0,0,,I1,0,,-0.75,,
2020-12-06,Crotone,Napoli,8.15,5.19,1.36,2.5,1.52,2.52,0,4,,I1,0,,1.5,,
2020-12-06,Sampdoria,Milan,4.46,3.9,1.76,2.5,1.67,2.2,1,2,,I1,0,,0.75,,
2020-12-07,Fiorentina,Genoa,1.8,3.72,4.47,2.5,1.85,1.96,1,1,,I1,0,,-0.75,,
2020-12-11,Sassuolo,Benevento,1.69,4.19,4.62,2.5,1.52,2.52,1,0,,I1,0,,-0.75,,
2020-12-12,Crotone,Spezia,2.59,3.4,2.72,2.5,1.87,1.94,4,1,,I1,0,,0,,
2020-12-12,Torino,Udinese,2.86,3.27,2.54,2.5,1.93,1.87,2,3,,I1,0,,0,,
2020-12-12,Lazio,Verona,1.67,3.97,5.06,2.5,1.63,2.28,1,2,,I1,0,,-0.75,,
2020-12-13,Cagliari,Inter,7.53,5.22,1.38,2.5,1.42,2.83,1,3,,I1,0,,1.5,,
2020-12-13,Atalanta,Fiorentina,1.68,4.18,4.65,2.5,1.54,2.47,3,0,,I1,0,,-0.75,,
2020-12-13,Bologna,Roma,3.52,3.8,2.0,2.5,1.51,2.54,1,5,,I1,0,,0.5,,
2020-12-13,Napoli,Sampdoria,1.42,4.88,7.09,2.5,1.52,2.5,2,1,,I1,0,,-1.25,,
2020-12-13,Genoa,Juventus,9.43,5.07,1.34,2.5,1.66,2.22,1,3,,I1,0,,1.5,,
2020-12-13,Milan,Parma,1.31,5.62,9.38,2.5,1.5,2.57,2,2,,I1,0,,-1.5,,
2020-12-15,Udinese,Crotone,1.62,3.88,5.82,2.5,1.92,1.89,0,0,,I1,0,,-1,,
2020-12-15,Benevento,Lazio,4.58,3.71,1.79,2.5,1.71,2.14,1,1,,I1,0,,0.75,,
2020-12-16,Juventus,Atalanta,1.9,3.76,3.88,2.5,1.69,2.16,1,1,,I1,0,,-0.5,,
2020-12-16,Fiorentina,Sassuolo,2.41,3.45,2.91,2.5,1.73,2.1,1,1,,I1,0,,-0.25,,
2020-12-16,Genoa,Milan,7.42,4.76,1.42,2.5,1.62,2.29,2,2,,I1,0,,1.25,,
2020-12-16,Inter,Napoli,2.17,3.56,3.26,2.5,1.68,2.19,1,0,,I1,0,,-0.25,,
2020-12-16,Parma,Cagliari,2.34,3.4,3.05,2.5,1.72,2.11,0,0,,I1,0,,-0.25,,
2020-12-16,Spezia,Bologna,3.19,3.55,2.2,2.5,1.6,2.33,2,2,,I1,0,,0.25,,
2020-12-16,Verona,Sampdoria,2.21,3.5,3.2,2.5,1.77,2.05,1,2,,I1,0,,-0.25,,
2020-12-17,Roma,Torino,1.42,5.01,6.75,2.5,1.4,2.9,3,1,,I1,0,,-1.25,,
2020-12-19,Fiorentina,Verona,2.16,3.4,3.46,2.5,1.93,1.88,1,1,,I1,0,,-0.25,,
2020-12-19,Sampdoria,Crotone,1.84,3.65,4.33,2.5,1.85,1.96,3,1,,I1,0,,-0.5,,
2020-12-19,Parma,Juventus,8.31,5.06,1.37,2.5,1.6,2.34,0,4,,I1,0,,1.5,,
2020-12-20,Torino,Bologna,2.62,3.5,2.62,2.5,1.68,2.19,1,1,,I1,0,,0,,
2020-12-20,Benevento,Genoa,2.3,3.37,3.15,2.5,1.91,1.9,2,0,,I1,0,,-0.25,,
2020-12-20,Cagliari,Udinese,3.06,3.38,2.34,2.5,1.87,1.93,1,1,,I1,0,,0.25,,
2020-12-20,Inter,Spezia,1.24,6.53,11.62,2.5,1.41,2.88,2,1,,I1,0,,-1.75,,
2020-12-20,Sassuolo,Milan,3.62,3.9,1.94,2.5,1.58,2.36,1,2,,I1,0,,0.5,,
2020-12-20,Atalanta,Roma,2.23,3.74,3.0,2.5,1.47,2.65,4,1,,I1,0,,-0.25,,
2020-12-20,Lazio,Napoli,2.86,3.39,2.48,2.5,1.9,1.91,2,0,,I1,0,,0,,
2020-12-22,Crotone,Parma,2.73,3.3,2.65,2.5,1.99,1.82,2,1,,I1,0,,0,,
2020-12-22,Juventus,Fiorentina,1.34,5.32,9.11,2.5,1.63,2.29,0,3,,I1,0,,-1.5,,
2020-12-23,Verona,Inter,5.77,4.04,1.6,2.5,1.7,2.16,1,2,,I1,0,,1,,
2020-12-23,Bologna,Atalanta,5.04,4.44,1.6,2.5,1.51,2.52,2,2,,I1,0,,1,,
2020-12-23,Milan,Lazio,2.25,3.59,3.09,2.5,1.7,2.15,3,2,,I1,0,,-0.25,,
2020-12-23,Napoli,Torino,1.35,5.31,8.25,2.5,1.49,2.6,1,1,,I1,0,,-1.5,,
2020-12-23,Roma,Cagliari,1.31,5.58,9.36,2.5,1.39,2.97,3,2,,I1,0,,-1.5,,
2020-12-23,Sampdoria,Sassuolo,2.65,3.52,2.58,2.5,1.7,2.15,2,3,,I1,0,,0,,
2020-12-23,Spezia,Genoa,2.22,3.4,3.28,2.5,1.84,1.97,1,2,,I1,0,,-0.25,,
2020-12-23,Udinese,Benevento,1.89,3.35,4.54,2.5,2.08,1.75,0,2,,I1,0,,-0.5,,
2021-01-03,Inter,Crotone,1.22,6.85,12.5,2.5,1.42,2.81,6,2,,I1,0,,-2,,
2021-01-03,Atalanta,Sassuolo,1.55,4.57,5.39,2.5,1.44,2.73,5,1,,I1,0,,-1,,
2021-01-03,Cagliari,Napoli,6.72,4.4,1.49,2.5,1.58,2.38,1,4,,I1,0,,1,,
2021-01-03,Fiorentina,Bologna,2.13,3.55,3.36,2.5,1.7,2.15,0,0,,I1,0,,-0.25,,
2021-01-03,Genoa,Lazio,5.11,3.93,1.67,2.5,1.7,2.15,1,1,,I1,0,,0.75,,
2021-01-03,Parma,Torino,2.85,3.19,2.6,2.5,1.78,2.03,0,3,,I1,0,,0,,
2021-01-03,Roma,Sampdoria,1.48,4.75,6.19,2.5,1.42,2.83,1,0,,I1,0,,-1.25,,
2021-01-03,Spezia,Verona,3.0,3.38,2.39,2.5,1.91,1.89,0,1,,I1,0,,0.25,,
2021-01-03,Benevento,Milan,5.31,4.15,1.61,2.5,1.61,2.31,0,2,,I1,0,,1,,
2021-01-03,Juventus,Udinese,1.44,4.54,7.41,2.5,1.72,2.1,4,1,,I1,0,,-1.25,,
2021-01-06,Cagliari,Benevento,2.45,3.35,2.94,2.5,1.72,2.12,1,2,,I1,0,,-0.25,,
2021-01-06,Atalanta,Parma,1.25,6.34,11.08,2.5,1.4,2.9,3,0,,I1,0,,-1.75,,
2021-01-06,Bologna,Udinese,2.72,3.24,2.69,2.5,1.87,1.94,2,2,,I1,0,,0,,
2021-01-06,Crotone,Roma,7.1,4.99,1.41,2.5,1.5,2.56,1,3,,I1,0,,1.25,,
2021-01-06,Lazio,Fiorentina,1.83,3.74,4.26,2.5,1.83,1.98,2,1,,I1,0,,-0.5,,
2021-01-06,Sampdoria,Inter,5.88,4.22,1.56,2.5,1.66,2.23,2,1,,I1,0,,1,,
2021-01-06,Sassuolo,Genoa,1.8,3.71,4.53,2.5,1.8,2.01,2,1,,I1,0,,-0.75,,
2021-01-06,Torino,Verona,2.6,3.31,2.78,2.5,2.0,1.82,1,1,,I1,0,,0,,
2021-01-06,Napoli,Spezia,1.2,7.02,14.13,2.5,1.46,2.69,1,2,,I1,0,,-2,,
2021-01-06,Milan,Juventus,3.14,3.35,2.32,2.5,1.74,2.1,1,3,,I1,0,,0.25,,
2021-01-09,Benevento,Atalanta,6.68,4.68,1.46,2.5,1.48,2.62,1,4,,I1,0,,1.25,,
2021-01-09,Genoa,Bologna,3.06,3.3,2.4,2.5,1.9,1.91,2,0,,I1,0,,0.25,,
2021-01-09,Milan,Torino,1.65,3.89,5.42,2.5,1.7,2.16,2,0,,I1,0,,-0.75,,
2021-01-10,Roma,Inter,2.94,3.53,2.37,2.5,1.57,2.41,2,2,,I1,0,,0.25,,
2021-01-10,Parma,Lazio,5.63,4.21,1.58,2.5,1.79,2.02,0,2,,I1,0,,1,,
2021-01-10,Udinese,Napoli,4.34,3.59,1.86,2.5,1.87,1.93,1,2,,I1,0,,0.5,,
2021-01-10,Verona,Crotone,1.8,3.69,4.56,2.5,1.86,1.96,2,1,,I1,0,,-0.75,,
2021-01-10,Fiorentina,Cagliari,1.77,3.84,4.48,2.5,1.73,2.11,1,0,,I1,0,,-0.75,,
2021-01-10,Juventus,Sassuolo,1.3,5.67,9.7,2.5,1.45,2.72,3,1,,I1,0,,-1.5,,
2021-01-11,Spezia,Sampdoria,3.19,3.3,2.32,2.5,1.81,2.0,2,1,,I1,0,,0.25,,
2021-01-15,Lazio,Roma,2.84,3.49,2.47,2.5,1.64,2.27,3,0,,I1,0,,0,,
2021-01-16,Bologna,Verona,2.41,3.22,3.12,2.5,1.89,1.91,1,0,,I1,0,,-0.25,,
2021-01-16,Torino,Spezia,2.01,3.39,3.92,2.5,1.87,1.94,0,0,,I1,0,,-0.5,,
2021-01-16,Sampdoria,Udinese,2.92,3.25,2.52,2.5,2.02,1.8,2,1,,I1,0,,0,,
2021-01-17,Napoli,Fiorentina,1.54,4.33,5.95,2.5,1.71,2.15,6,0,,I1,0,,-1,,
2021-01-17,Crotone,Benevento,2.84,3.43,2.47,2.5,1.8,2.0,4,1,,I1,0,,0,,
2021-01-17,Sassuolo,Parma,1.67,4.18,4.75,2.5,1.58,2.39,1,1,,I1,0,,-0.75,,
2021-01-17,Atalanta,Genoa,1.24,6.5,11.62,2.5,1.39,2.92,0,0,,I1,0,,-1.75,,
2021-01-17,Inter,Juventus,2.43,3.5,2.85,2.5,1.63,2.27,2,0,,I1,0,,0,,
2021-01-18,Cagliari,Milan,5.82,4.49,1.53,2.5,1.53,2.48,0,2,,I1,0,,1,,
2021-01-20,Udinese,Atalanta,4.42,3.84,1.78,2.5,1.71,2.14,1,1,,I1,0,,0.75,,
2021-01-22,Benevento,Torino,2.85,3.23,2.59,2.5,1.96,1.85,2,2,,I1,0,,0,,
2021-01-23,Roma,Spezia,1.45,4.83,6.72,2.5,1.49,2.6,4,3,,I1,0,,-1.25,,
2021-01-23,Milan,Atalanta,2.67,3.72,2.46,2.5,1.58,2.38,0,3,,I1,0,,0,,
2021-01-23,Udinese,Inter,5.77,4.0,1.6,2.5,1.79,2.02,0,0,,I1,0,,1,,
2021-01-23,Fiorentina,Crotone,1.66,3.9,5.31,2.5,1.86,1.94,2,1,,I1,0,,-0.75,,
2021-01-24,Juventus,Bologna,1.41,4.9,7.47,2.5,1.57,2.4,2,0,,I1,0,,-1.25,,
2021-01-24,Genoa,Cagliari,2.25,3.49,3.12,2.5,1.87,1.93,1,0,,I1,0,,-0.25,,
2021-01-24,Verona,Napoli,4.95,3.84,1.71,2.5,1.82,1.98,3,1,,I1,0,,0.75,,
2021-01-24,Lazio,Sassuolo,1.7,3.98,4.77,2.5,1.6,2.33,2,1,,I1,0,,-0.75,,
2021-01-24,Parma,Sampdoria,3.0,3.31,2.42,2.5,1.94,1.86,0,2,,I1,0,,0.25,,
2021-01-29,Torino,Fiorentina,2.72,3.2,2.74,2.5,2.16,1.7,1,1,,I1,0,,0,,
2021-01-30,Bologna,Milan,4.09,3.78,1.86,2.5,1.72,2.13,1,2,,I1,0,,0.5,,
2021-01-30,Sampdoria,Juventus,6.79,4.39,1.49,2.5,1.62,2.3,0,2,,I1,0,,1,,
